ID	CS1	CS2	CS3	group
ERR3017393	-2.238358662	-0.749510126	3.806438448	3
ERR3017394	-2.483621273	-1.12094575	3.691459981	3
ERR3017395	-2.092791682	0.042680156	2.160760553	3
ERR3017396	-1.553075187	-1.293356863	3.263679393	3
ERR3017397	-3.012660236	-0.282278552	0.562823551	2
ERR3017398	-2.310755883	-0.009717459	1.29827977	2
ERR3017400	-3.008341521	0.597405155	0.086160013	2
ERR3017401	-1.980405946	-0.510055314	1.605639008	3
ERR3017402	-1.266011797	-1.437675602	2.392966606	3
ERR3017403	-2.3624266	-0.006165107	0.957169515	2
ERR3017404	-1.185018885	-1.153690736	1.730407232	4
ERR3017416	-2.709098772	0.891280756	-0.296826853	2
ERR3017417	-3.196041606	1.410041013	-0.930956415	2
ERR3017418	-2.56911833	1.358859539	-0.504997867	2
ERR3017419	-2.90197675	1.096069729	-0.402147405	2
ERR3017420	-2.564076595	1.187628066	-0.618400901	2
ERR3017421	-2.934656971	0.835283309	-0.437761054	2
ERR3017422	-2.747521408	1.108864906	-0.462471868	2
ERR3017424	-2.481695687	-0.223645274	0.358703566	2
ERR3017425	-2.360666748	0.967784492	-0.359346074	2
ERR3017426	-2.76403313	1.046970845	-0.432828938	2
ERR3017427	-1.234312696	-1.213648481	3.098478954	3
ERR3017428	-2.450488214	1.116139729	-0.286877976	2
ERR3017436	-2.651163064	1.351058839	-0.517647616	2
ERR3017437	-2.564762029	0.986196472	-0.082070442	2
ERR3017438	-2.879099862	1.4235863	-0.732918208	2
ERR3017439	-2.428629068	0.417945763	0.770803434	2
ERR3017440	-1.367880428	-0.927306057	3.748209018	3
ERR3017441	-2.508548812	0.568177459	0.579402602	2
ERR3017442	-2.285906499	0.988945389	-0.11363676	2
ERR3017444	-2.339941947	1.204188542	-0.08752781	2
ERR3017445	-2.35611858	0.378255961	0.508180712	2
ERR3017446	-2.575533166	1.19080377	-0.380532424	2
ERR3017447	-2.279803721	0.32825356	0.107502831	2
ERR3017448	-2.822778212	-0.338013005	1.583526505	2
ERR3017457	-2.743743136	1.386797147	-0.624984004	2
ERR3017458	-2.329939026	1.317537066	-0.615621844	2
ERR3017459	-3.396669472	0.988763781	-0.19215874	2
ERR3017460	-2.514711298	1.341452282	-0.440985933	2
ERR3017461	-2.725036077	1.076249083	-0.194356705	2
ERR3017462	-2.75721646	0.934096069	0.064550129	2
ERR3017463	-2.878629743	1.273222671	-0.626572715	2
ERR3017464	-3.342157612	-0.167462339	1.629648649	2
ERR3017465	-2.735192845	1.142753699	-0.233463003	2
ERR3017467	-3.326807483	0.430335277	1.002643242	2
ERR3017468	-2.213899446	0.061748643	0.697318695	2
ERR3017469	-2.406046074	1.143074159	-0.380945473	2
ERR3017480	-2.59920761	1.320963672	-0.60575253	2
ERR3017481	-2.688342581	1.286102102	-0.128424303	2
ERR3017482	-1.928278215	1.208320623	0.06141997	2
ERR3017483	-2.631816648	1.005234884	0.116891574	2
ERR3017484	-2.500665104	0.795528648	0.311631985	2
ERR3017485	-2.511361806	0.770000138	0.191233136	2
ERR3017487	-3.673474883	-0.537664225	-0.662370957	2
ERR3017488	-2.986812231	0.935988064	0.041875331	2
ERR3017489	-2.666812556	0.549705901	0.100028611	2
ERR3017490	-2.053314023	0.086304634	0.442344924	2
ERR3017499	-2.437208057	-0.17473276	-0.440159256	2
ERR3017500	-2.485593333	0.931562757	-0.298320427	2
ERR3017501	-2.579595336	0.878998867	-0.52341809	2
ERR3017502	-2.811368845	1.262515588	-0.697387923	2
ERR3017503	-2.822894005	1.164945218	-0.211650307	2
ERR3017504	-2.410605588	0.985230628	-0.694785986	2
ERR3017505	-2.461495533	1.01670998	0.079894135	2
ERR3017507	-2.320585052	0.503621417	-0.000470553	2
ERR3017508	-3.195334079	0.556311246	-0.019780826	2
ERR3017519	-1.778069291	-0.610374187	0.940235743	2
ERR3017520	-1.941693021	0.620647933	0.614791851	2
ERR3017521	-2.228511755	0.870292248	0.28559734	2
ERR3017522	-2.23973414	1.141474491	-0.277395005	2
ERR3017523	-2.021064755	-1.080699401	0.531979277	4
ERR3017524	-2.417497987	0.702009739	0.463649347	2
ERR3017526	-1.96917516	-0.045897415	1.474447601	3
ERR3017527	-1.377231168	-1.088286915	0.774831861	4
ERR3017528	-3.135380815	0.891319085	-0.258173316	2
ERR3017529	-2.883459858	-0.404117579	1.980531438	2
ERR3017702	-2.398074016	1.307589363	-0.540953139	2
ERR3017703	-4.556230345	1.408092224	-0.173358636	2
ERR3017704	-2.904301596	1.253915997	-0.179713321	2
ERR3017705	-2.599637628	0.535584102	-0.473504656	2
ERR3017706	-2.352394785	0.349876392	-0.064923239	2
ERR3017707	-2.795632213	0.836510113	-0.125737513	2
ERR3017708	-2.369710283	1.118090901	-0.451285284	2
ERR3017710	-2.540265313	-0.775113185	0.444141981	2
ERR3017711	-1.618433734	-2.229615943	-2.097095191	4
ERR3017738	-2.916582166	1.058899266	-0.570910839	2
ERR3017739	-2.812744506	0.796172781	-0.493526891	2
ERR3017740	-3.2594521	-0.261393228	-3.197535712	2
ERR3017741	-1.805033401	1.016261838	-0.417949747	2
ERR3017742	-1.242368063	-1.403370321	-1.629793478	4
ERR3017743	-1.885408659	-0.710231103	-1.389426813	2
ERR3017745	-1.164501646	-2.957382791	-2.991015657	4
ERR3017746	-2.941213337	0.275749454	-1.439575368	2
ERR3017747	-2.958118596	-1.298004975	-2.669062781	2
ERR3017748	-2.591775725	-0.630997007	-1.656884133	2
ERR3017749	-3.850976576	1.592204587	-1.809674953	2
ERR3017790	-2.045505431	0.525517091	0.235438254	2
ERR3017791	-2.89298661	0.886322609	-0.31256761	2
ERR3017792	-2.855623298	0.840629344	-0.482201308	2
ERR3017793	-1.878095958	-1.637502656	-1.33601242	4
ERR3017794	-2.405022674	-0.592509466	-1.325512765	2
ERR3017795	-3.395672164	1.168645987	0.137846063	2
ERR3017797	-2.672781477	0.758319645	-0.418724966	2
ERR3017798	-2.786751905	-0.375842951	-1.439942476	2
ERR3017846	-2.97273836	0.066026041	-0.94111945	2
ERR3017847	-1.908475789	0.816236087	-0.109902196	2
ERR3017848	-2.646627692	0.749340397	-0.648142358	2
ERR3017849	-2.474012417	0.107472819	0.167216292	2
ERR3017850	-3.148826308	0.379809939	-0.956251013	2
ERR3017852	-2.444231404	0.458477247	0.483037653	2
ERR3017853	-0.07858181	-1.43394611	0.085501629	4
ERR3017854	-1.698997331	-0.395245918	-0.476921721	2
ERR3017855	-2.44585731	1.270733199	-0.631288749	2
ERR3017897	-2.610615116	0.859709491	0.093209254	2
ERR3017898	-1.064440001	0.415705223	0.026423222	2
ERR3017899	-1.773024175	-0.187247777	-0.070438678	2
ERR3017900	-2.014384847	0.364381438	-0.684819495	2
ERR3017901	-2.430129576	-0.324352168	-0.100061534	2
ERR3017903	-2.416066777	0.389936056	-0.454528352	2
ERR3017904	-1.850869281	-1.338646778	-0.706930874	2
ERR3017905	-1.590223745	-2.626721756	-2.166948098	4
ERR3017906	-3.993998398	-0.091885921	0.583029748	2
ERR3017948	-2.644504192	1.323069032	-0.488164632	2
ERR3017949	-1.864455474	0.646393633	0.335589833	2
ERR3017950	-2.659864527	1.197188443	-0.711581088	2
ERR3017951	-2.643500573	1.209241801	-0.747071804	2
ERR3017953	-2.303838469	1.238047992	-0.514613994	2
ERR3017954	-1.886858649	0.746126358	0.147620321	2
ERR3017985	-2.820730064	1.0136462	0.094793628	2
ERR3017986	-3.075283382	0.205189068	-0.537747473	2
ERR3017987	-2.330525947	0.695510424	-0.031500695	2
ERR3017988	-2.546324267	1.09562935	-0.305482376	2
ERR3017989	-3.12404859	-0.139807525	-0.669805087	2
ERR3017990	-2.526785656	1.230549917	-0.632824747	2
ERR3017991	-3.660181615	-1.126759838	-1.433405238	2
ERR3017993	-2.867572582	1.297116278	-0.505256353	2
ERR3017994	-0.996547056	-4.495937281	-3.600599747	4
ERR3017995	-2.609474371	1.031219049	-0.710944285	2
ERR3017996	-2.377100445	-0.553287235	-1.684355512	2
ERR3018036	-2.675743513	1.238830126	-0.452899305	2
ERR3018037	-2.240017612	1.478694878	-0.591763797	2
ERR3018038	-2.968539304	1.014463415	0.354479516	2
ERR3018039	-2.209459714	-0.396415257	-0.969247235	2
ERR3018040	-2.987769334	0.759738476	0.006764932	2
ERR3018041	-3.03535375	1.137688812	-0.109204445	2
ERR3018043	-2.594030011	1.338849806	-0.595023856	2
ERR3018044	-1.79929803	0.269548932	0.058723262	2
ERR3018045	-2.453743375	1.147011287	-0.193770336	2
ERR3018046	-3.530864525	0.603727564	0.743565207	2
ERR3018047	-2.46317413	1.233632722	-0.257319517	2
ERR3018091	-3.18141752	-1.048269207	-2.260332886	2
ERR3018092	-2.624449358	1.120493111	-0.468694657	2
ERR3018093	-3.561040287	0.432252155	-2.16353783	2
ERR3018094	-2.377735011	-0.140550813	-1.369603377	2
ERR3018096	-1.15068044	-1.619192442	0.008713065	4
ERR3018097	-2.386861119	-2.388043281	-2.082153756	4
ERR3018098	-2.200904618	0.796124728	-0.172403631	2
ERR3018099	-1.913827193	-3.335811156	-3.248072531	4
ERR3018100	-1.90967172	-2.298373065	-0.7410585	4
ERR3018145	-1.374841361	-2.616008461	-2.592109526	4
ERR3018146	-2.205215514	-0.179959004	0.353940994	2
ERR3018147	-2.631277838	1.042437797	-0.80436812	2
ERR3018148	-0.766488029	0.303335314	0.514726282	3
ERR3018150	-2.466980976	0.376038405	-1.051834745	2
ERR3018151	-2.343815439	0.232184783	0.243330502	2
ERR3018152	-2.771189234	0.605142091	-0.590686807	2
ERR3018198	-2.368664309	1.258585632	-0.175089471	2
ERR3018199	-0.182617319	0.539609323	-0.18388245	3
ERR3018200	-2.430426128	1.361990428	-0.470410005	2
ERR3018201	-2.241065575	1.285436315	-0.333117679	2
ERR3018202	-0.824802537	0.799772047	1.01969356	2
ERR3018203	-2.223107271	1.255541597	-0.417608658	2
ERR3018205	0.186834339	-0.947490987	-0.140639989	3
ERR3018206	-1.297840965	0.513628877	0.945987646	2
ERR3018207	-1.380094795	-0.444387511	1.502853609	2
ERR3018250	-2.690775035	1.100617328	-0.016286869	2
ERR3018251	-1.911083347	0.247811735	0.754011721	2
ERR3018252	-1.992056536	-1.473297547	-2.111002757	2
ERR3018253	-2.402708358	-0.956008073	-2.164176469	2
ERR3018254	-1.619210042	-3.456949489	-1.293227945	4
ERR3018255	-2.196700048	-0.018471126	-0.800489845	2
ERR3018257	-1.891882312	-0.191097858	-0.246151043	2
ERR3018258	-2.037106758	-0.122589314	-0.093473563	2
ERR3018259	-2.490472942	1.186571764	-0.189705728	2
ERR3018260	-2.256815192	-0.725230799	2.05247246	2
ERR3018261	-2.317427682	-0.276024417	-1.165776559	2
ERR3018306	-0.968880423	-2.957927765	-2.43572229	4
ERR3018307	-2.298145767	1.403583463	-0.581894464	2
ERR3018308	-2.566815076	1.471363599	-0.786268676	2
ERR3018309	-1.37760563	0.572761897	-0.173093752	2
ERR3018310	-0.509739746	0.522549436	-0.958742382	4
ERR3018314	-3.104153695	1.606923871	-1.195017099	2
ERR3018315	0.430193177	-1.695312139	0.537135318	3
ERR3018317	1.384014779	-1.919702802	1.053308381	3
ERR3018361	-2.664917144	0.75954803	-0.68707724	2
ERR3018362	-2.939396146	0.79190481	-0.558225014	2
ERR3018363	-2.026547074	-1.416709091	-1.477362229	2
ERR3018364	-1.895748405	-2.339212577	-2.510280568	4
ERR3018365	-2.106443288	-2.587019955	-1.795412444	4
ERR3018366	-0.662766498	-2.911664089	-1.729747461	4
ERR3018368	-2.464938618	1.057896906	-0.464188916	2
ERR3018369	-2.199545171	0.010654205	-0.596221105	2
ERR3018370	-3.506879128	-1.168921028	1.087696932	2
ERR3018371	-1.200246269	-3.209445446	-2.915839303	4
ERR3018372	-2.334924448	-1.875331625	-1.312658643	4
ERR3018414	-1.927600696	-0.524070148	-1.322580154	2
ERR3018415	-2.239012127	0.793715273	-0.33776376	2
ERR3018416	-2.539678144	1.026075843	-0.58270662	2
ERR3018417	-1.712965746	-1.339219501	-2.196706817	2
ERR3018418	-3.37863028	0.833364652	-1.086088391	2
ERR3018419	-2.620542459	0.413250012	-0.184342402	2
ERR3018420	-1.337250244	-0.382825576	-1.11599697	4
ERR3018422	-2.139487133	0.386121737	-0.928588583	2
ERR3018423	-2.768140437	0.721679435	-0.394605101	2
ERR3018424	-2.589832662	1.012454605	-0.611972295	2
ERR3018468	-2.613977889	1.1341301	-0.741453659	2
ERR3018469	-2.298145767	1.403583463	-0.581894464	2
ERR3018470	-2.298145767	1.403583463	-0.581894464	2
ERR3018472	-2.456061828	1.268856781	-0.661674061	2
ERR3018473	-1.427917614	1.382681558	-0.486481542	2
ERR3018474	-2.298145767	1.403583463	-0.581894464	2
ERR3018476	-1.304670647	-1.275677592	-0.068436072	4
ERR3018477	-2.551110161	0.124232512	0.259051518	2
ERR3018478	-1.366067596	-2.900220651	-1.23234078	4
ERR3018511	-2.518713662	0.314476688	-0.500812423	2
ERR3018512	-3.375875142	1.352567469	-0.897153725	2
ERR3018513	-2.461060658	0.585650842	-1.019578374	2
ERR3018514	-2.626306583	0.779195478	-0.224276703	2
ERR3018515	-2.697582174	1.434350868	-0.724705567	2
ERR3018516	-1.584708739	-1.86178379	-1.340813066	4
ERR3018517	-2.260677762	-0.66223727	-0.406841024	2
ERR3018519	-3.283727004	0.794615952	0.148615543	2
ERR3018520	-2.552155268	-0.012018023	0.835981344	2
ERR3018521	-3.504783999	0.187733085	-2.305106518	4
ERR3018522	-2.529693969	-0.64602591	-1.974710569	2
ERR3018523	-2.37796834	0.557955365	-0.33288387	2
ERR3018569	-2.122729818	0.129011844	-0.349373141	2
ERR3018570	-1.814570171	-1.58587941	1.050700426	4
ERR3018571	-1.560033716	-0.160470377	0.447164184	2
ERR3018572	-2.266986951	0.23222661	-0.404960844	2
ERR3018573	0.41046238	-1.072932162	1.523660737	4
ERR3018574	-0.611752886	-2.230167195	0.767798257	4
ERR3018575	-1.767887048	-0.619073255	0.666697738	2
ERR3018577	-2.59109568	0.06927681	0.640544373	2
ERR3018578	-2.469256991	-0.316876233	0.289714277	2
ERR3018579	-2.140014665	0.299076403	0.334422556	2
ERR3018580	-1.790238307	-0.578935435	0.696000264	2
ERR3018581	-2.301483333	0.787753838	-0.262370463	2
ERR3018627	-2.726652026	1.095019962	-0.853523896	2
ERR3018628	-2.744860709	1.366430277	-0.699928111	2
ERR3018629	-3.093468343	1.460385156	-0.992642472	2
ERR3018630	-2.581028054	1.241422132	-0.483749692	2
ERR3018631	-1.85635897	-0.118513211	-0.359389927	2
ERR3018632	-1.417698944	-1.580944678	0.488467365	2
ERR3018633	-2.628370888	0.92446968	-0.52510061	2
ERR3018635	-1.666823797	-1.945012068	-1.340560818	4
ERR3018636	-4.306132345	0.843824272	-0.690876403	2
ERR3018637	-2.632885253	0.765077873	-0.218686596	2
ERR3018638	-2.282350575	0.202934399	0.124384585	2
ERR3018639	-2.124136717	-0.259335703	-0.192954359	2
ERR3018680	-2.388767755	0.984440271	-0.043324352	2
ERR3018681	-2.108927589	0.555076888	-0.314405088	2
ERR3018682	-2.188990746	0.06512625	0.136211646	2
ERR3018683	-1.181119636	-0.870910402	-0.620252209	4
ERR3018684	-1.902557305	0.125443449	-0.118248564	2
ERR3018685	-2.781293507	1.326871121	-0.343378816	2
ERR3018686	-2.480857127	1.146933528	-0.49699918	2
ERR3018688	-2.486992475	-1.502735728	-0.650327742	2
ERR3018689	-2.873826104	-0.972201498	0.209042933	2
ERR3018690	-2.046677945	0.381400438	-0.390912674	2
ERR3018691	-3.018509047	0.568864579	0.371659646	2
ERR3018692	-2.635032099	0.952827286	-0.496914143	2
ERR3018739	-3.572092768	0.888503655	-0.530981659	2
ERR3018740	-2.740701739	0.875357243	-0.117415362	2
ERR3018741	-2.988900812	-0.160196712	-0.924893128	2
ERR3018742	-2.559215033	0.126304402	-0.378138468	2
ERR3018743	-2.946691239	0.028054419	-0.850614902	2
ERR3018744	-2.973333336	-2.012288181	-1.303344654	3
ERR3018745	-2.896385799	0.973529941	-0.325977948	2
ERR3018747	-2.223606217	1.243101825	-0.449100917	2
ERR3018748	-3.016848255	0.453694115	0.424565044	2
ERR3018749	-3.241249115	0.300238421	-0.217770257	2
ERR3018750	-1.955318881	-2.458385916	-2.137254595	4
ERR3018751	-2.839841377	0.817491666	-0.441077231	2
ERR3018794	-2.718490046	1.275526231	-0.615166651	2
ERR3018795	-2.629132979	1.015608616	-0.514892973	2
ERR3018796	-3.541013937	1.296025579	0.593834837	2
ERR3018797	-2.59754985	1.173002605	-0.384665628	2
ERR3018798	-1.743273932	1.174140475	-0.335283684	2
ERR3018799	-1.611429503	0.992831382	-0.518077428	2
ERR3018801	-3.104949199	0.343052962	0.127788009	2
ERR3018802	-0.841068613	0.664641677	-0.577997192	3
ERR3018803	-3.130736172	0.775458695	-0.418734505	2
ERR3018804	-3.099888667	0.39011962	0.503780764	2
ERR3018805	-3.040332318	0.712482192	-0.060302163	2
ERR3018852	-2.51845551	0.883055783	0.031438997	2
ERR3018853	-2.305270271	0.939436679	-0.164337932	2
ERR3018854	-2.597447138	1.354344616	-0.303550998	2
ERR3018855	-2.725299732	-0.232879563	-1.682016357	2
ERR3018856	-2.288857288	1.09352385	-0.503276096	2
ERR3018857	-1.188287222	-3.581485082	-3.050385444	4
ERR3018858	-2.53684411	-1.532003037	-0.167611277	2
ERR3018860	-3.454272784	0.920487565	0.050213701	2
ERR3018861	-2.958511001	0.984201586	-0.517277001	2
ERR3018862	-2.532833404	0.613175921	-0.796925169	2
ERR3018863	-1.674251115	-1.100167896	-0.548084547	4
ERR3018864	-2.993526801	-1.810561302	-2.843098573	4
ERR3018935	-2.840582767	1.207620728	-0.167020469	2
ERR3018936	-3.161605094	0.863511394	0.243637167	2
ERR3018937	-2.659410906	1.027568551	-0.811721616	2
ERR3018938	-2.992065645	1.170672739	0.029745298	2
ERR3018939	-2.758367639	1.154910754	-0.383154803	2
ERR3018940	-2.470762483	1.315374803	-0.449664344	2
ERR3018942	-2.407419787	1.209512184	-0.522518628	2
ERR3018943	-2.751958225	1.318101474	-0.853242292	2
ERR3018944	-2.646338148	0.806526821	-0.249196694	2
ERR3018945	-2.540537243	1.2181804	-0.47634106	2
ERR3018989	-2.507910635	0.773049183	-0.78621747	2
ERR3018990	-2.611927739	0.911717658	-0.082141264	2
ERR3018991	-2.693437689	1.270680054	-0.651392008	2
ERR3018992	-2.179015558	0.218780437	-0.596798191	2
ERR3018993	-2.063580059	0.208611335	0.278394451	2
ERR3018995	-2.250343721	-0.515667605	0.337976565	2
ERR3018997	-2.430030621	0.437633686	0.129624393	2
ERR3018998	-3.447464113	1.160292115	-1.04372932	2
ERR3019036	-2.660480833	1.124870582	-0.762939609	2
ERR3019037	-2.932472707	0.420493389	-0.493780302	2
ERR3019038	-3.093187899	1.244747796	-0.787960826	2
ERR3019039	-2.348094913	-0.357393293	1.511571968	3
ERR3019040	-3.136142484	1.489245633	-0.765817084	2
ERR3019041	-2.702033656	1.100466201	-0.688147951	2
ERR3019042	-2.828862317	0.83082837	-0.487778477	2
ERR3019044	-2.488481706	0.809674001	0.097344681	2
ERR3019045	-1.401724141	1.281746924	-0.273237511	2
ERR3019046	-3.000640043	1.359517052	-0.55562346	2
ERR3019104	-2.312896307	1.01304487	0.009819259	2
ERR3019105	-2.500245115	1.227272025	-0.304196627	2
ERR3019106	-2.46490665	1.276182495	-0.416097072	2
ERR3019107	-2.402281041	1.343543816	-0.382511373	2
ERR3019108	-1.835226729	0.602198236	0.250423779	2
ERR3019109	-2.531951132	1.367534204	-0.537328693	2
ERR3019110	-2.014469897	0.996291103	-0.211538306	2
ERR3019112	-2.727269143	0.962396594	-0.82902586	2
ERR3019113	-2.429020129	0.35615335	-0.242670745	2
ERR3019114	-2.258801126	0.893522241	-0.223000745	2
ERR3019115	-2.49838919	1.374969393	-0.640705445	2
ERR3019116	-2.418083052	1.348270224	-0.495194371	2
ERR3019161	-2.853094417	0.861577026	-0.501350856	2
ERR3019162	-2.313643877	0.210219992	0.002401085	2
ERR3019163	-2.259752825	0.266034266	0.089725962	2
ERR3019164	-2.745501383	0.545874978	-0.443864872	2
ERR3019165	-2.610499759	1.243057489	-0.622710313	2
ERR3019166	-2.055963717	-0.498310154	1.125224477	2
ERR3019167	-1.936425472	-0.678117031	-0.522715477	2
ERR3019168	-2.944174363	-0.54778729	0.689613262	2
ERR3019205	-3.326228475	0.368306261	-1.324301533	2
ERR3019206	-2.37876154	1.361791849	-0.535901174	2
ERR3019207	-2.452304473	0.935651798	0.026852721	2
ERR3019208	-2.465445892	1.343151595	-0.490954276	2
ERR3019209	-2.456918144	1.379821888	-0.515733635	2
ERR3019210	-2.778243383	1.44386272	-0.77448212	2
ERR3019211	-3.521161162	0.707006873	0.009579652	2
ERR3019213	-3.383124588	1.584969785	-1.136419476	2
ERR3019214	-2.444248674	0.716541354	0.004589325	2
ERR3019215	-2.804577883	1.336914051	-0.758576181	2
ERR3019217	-2.434511756	0.368962406	0.070230939	2
ERR3019286	-2.657946683	1.402029579	-0.811575996	2
ERR3019287	-2.907325472	1.363939864	-0.879597652	2
ERR3019288	-2.411503912	0.989662298	-0.304405089	2
ERR3019289	-2.548318771	1.04063449	-0.197500127	2
ERR3019290	-2.478658636	1.313553651	-0.561445945	2
ERR3019291	-2.41071695	0.816781907	-0.126865264	2
ERR3019293	-2.51210637	1.255625989	-0.68814981	2
ERR3019294	-2.547796828	1.210527698	-0.531464745	2
ERR3019295	-1.631358593	-0.789952346	-0.765138856	2
ERR3019296	-2.553762883	1.140490064	-0.164866293	2
ERR3019297	-2.599634164	0.936288672	-0.210875533	2
ERR3019343	-2.693705325	1.457799583	-0.764050872	2
ERR3019344	-2.23837288	0.905643816	-0.27007181	2
ERR3019345	-2.49287442	1.3388445	-0.556308148	2
ERR3019346	-2.839778232	1.435060505	-0.903624599	2
ERR3019347	-2.374200626	-0.689118481	-1.907954588	2
ERR3019348	-2.963708428	1.287188502	-0.716238946	2
ERR3019350	-2.679128439	-0.244284116	0.4623657	2
ERR3019351	-2.600195885	0.585465195	-0.283055368	2
ERR3019352	-3.47614232	0.882835282	0.546145056	2
ERR3019353	-1.659645255	-0.901577339	1.051087086	2
ERR3019400	-2.891669903	1.391816006	-0.901366738	2
ERR3019401	-3.202739341	0.58080387	-1.038779622	2
ERR3019402	-2.772783834	1.257761794	-0.626769942	2
ERR3019403	-2.820205769	1.373802032	-0.57007136	2
ERR3019404	-2.618019789	0.749658461	0.096386137	2
ERR3019405	-2.285769579	1.024033086	-0.248726748	2
ERR3019406	-2.675123931	1.062201203	-0.242969869	2
ERR3019408	-2.556625668	1.119977681	-0.428384412	2
ERR3019409	-2.579172429	1.434143447	-0.680212152	2
ERR3019410	-2.773869562	1.312395372	-0.473926982	2
ERR3019411	-2.067244605	0.843222539	-0.416369213	2
ERR3019412	-2.807616022	1.072201401	-0.330079086	2
ERR3019458	-2.539745204	1.325143698	-0.384528956	2
ERR3019459	-1.940798572	0.155625992	-0.919875	2
ERR3019460	-2.465445332	1.334944872	-0.51648044	2
ERR3019461	-2.504249056	1.365167436	-0.526088203	2
ERR3019462	-2.546917653	1.287860824	-0.503489119	2
ERR3019463	-2.532367951	0.896566225	0.062408022	2
ERR3019464	-2.14720885	0.73022441	0.129006654	2
ERR3019466	-2.262033318	0.8897281	-0.137830811	2
ERR3019467	-2.387847717	-0.259550062	-0.973190609	2
ERR3019468	-2.10010627	0.861246221	0.011975542	2
ERR3019469	-2.362077616	1.047430391	-0.241286329	2
ERR3019512	-2.388635984	1.017765452	0.036994156	2
ERR3019513	-2.64659544	0.746397646	0.638130837	2
ERR3019514	-3.529874232	1.082287925	0.786241608	2
ERR3019515	-3.627403413	1.220616212	1.364852564	2
ERR3019516	-3.260633753	1.324167639	0.269921004	2
ERR3019518	-2.448286551	1.335516947	-0.38964454	2
ERR3019519	-2.248675778	1.122492819	-0.254118127	2
ERR3019520	-2.405600492	0.931391824	-0.253564971	2
ERR3019521	-2.722310503	1.014031635	-0.210851193	2
ERR3019522	-2.816622563	1.003633315	-0.320041827	2
ERR3019566	-2.698611563	1.40167133	-0.766617474	2
ERR3019567	-3.1746682	1.321700529	-0.958890516	2
ERR3019568	-2.380843789	1.201325701	-0.520395556	2
ERR3019569	-2.716627032	1.155646604	-0.84931786	2
ERR3019570	-2.432684587	1.293360419	-0.586343223	2
ERR3019571	-2.595435598	1.034123395	-0.32372789	2
ERR3019572	-2.873498764	1.355768298	-0.861560212	2
ERR3019573	-2.402156732	1.073639311	-0.473843825	2
ERR3019574	-2.555953955	1.189511062	-0.561073474	2
ERR3019575	-3.024212083	1.001637668	-0.802325666	2
ERR3019622	-2.888913713	1.318090604	-0.208526576	2
ERR3019623	-2.59429133	0.739446059	-0.812121267	2
ERR3019624	-2.759541537	0.873462403	-0.979567346	2
ERR3019625	-2.584393469	0.822792421	-1.102028511	2
ERR3019626	-2.366790424	1.013163474	-0.504755423	2
ERR3019627	-2.294678801	0.807300161	0.086925022	2
ERR3019629	-2.459698701	1.253221782	-0.331444144	2
ERR3019630	-2.207663043	0.352589936	-0.402861106	2
ERR3019631	-2.766812547	1.023116679	0.107526286	2
ERR3019632	-2.487027883	1.258665118	-0.260825818	2
ERR3019633	-2.399347403	1.355661054	-0.488354087	2
ERR3019675	-2.806211965	1.122758642	-0.541066316	2
ERR3019676	-2.367334032	1.434956393	-0.734229896	2
ERR3019677	-2.347399605	1.22551979	-0.390140755	2
ERR3019678	-2.824287168	1.399772078	-0.718187331	2
ERR3019680	-2.322006593	1.350323669	-0.52759077	2
ERR3019681	-0.897854192	1.035229848	-0.873864327	3
ERR3019682	-2.347878187	1.177333436	-0.423359179	2
ERR3019683	-2.541834925	1.261563348	-0.722858161	2
ERR3019727	-2.343446825	1.363055652	-0.581568461	2
ERR3019728	-2.0947639	1.145690964	-0.186454177	2
ERR3019729	-2.710684056	1.199605756	-0.813118112	2
ERR3019730	-3.024302343	0.954631754	-0.326947444	2
ERR3019731	-2.410452435	1.191028659	-0.598054246	2
ERR3019732	-2.426499893	0.942784768	-0.024266703	2
ERR3019733	-2.738291759	1.253748577	-0.603594762	2
ERR3019735	-1.660145525	1.215464002	-0.492869908	2
ERR3019736	-2.81638944	1.418011503	-0.747588674	2
ERR3019784	-2.911897035	1.421055178	-0.772703942	2
ERR3019785	-2.51124338	1.275989948	-0.591916896	2
ERR3019786	-2.817783645	0.158937099	-0.774400872	2
ERR3019787	-2.607881118	1.198505511	-0.375311043	2
ERR3019788	-2.6819092	1.190280927	-0.545924895	2
ERR3019789	-3.271522353	1.328734707	-0.828575914	2
ERR3019791	-3.202756787	1.276001904	-0.744939109	2
ERR3019792	-2.555329646	0.747738812	-1.120820658	2
ERR3019793	-3.467863612	1.657807117	-1.36878533	2
ERR3019835	-2.323520431	1.387875537	-0.591976466	2
ERR3019836	-2.276641792	1.056121475	-0.231827723	2
ERR3019837	-2.434056185	0.753872433	-0.142092245	2
ERR3019838	-2.375825096	1.177729006	-0.357412267	2
ERR3019839	-3.009857211	1.150904968	0.006011559	2
ERR3019840	-2.621591179	0.741849125	0.472600425	2
ERR3019842	-2.42263463	0.802730866	-0.176589407	2
ERR3019843	-3.020414479	1.337391853	-0.850741574	2
ERR3019844	-3.270537283	0.867551204	0.187225602	2
ERR3019845	-2.772899635	1.063050413	-0.426470911	2
ERR3019846	-2.154669605	1.1314499	-0.615905175	2
ERR3019936	-2.952837035	0.950413127	0.495235243	2
ERR3019937	-2.58852407	1.108218376	-0.225255157	2
ERR3019938	-2.563609119	1.408093592	-0.637037936	2
ERR3019939	-2.448492628	0.685633924	0.073120259	2
