CS1	CS2	group
SRR8118841	1.568393398	-1.193000843	3
SRR8118854	1.425389948	-1.662569089	3
SRR8118582	1.718324325	-1.783550975	3
SRR8115775	1.742275454	-0.550454746	3
SRR8119085	0.673164814	-1.255871043	3
SRR8116237	1.568139079	-0.497079487	3
SRR8119354	1.166740709	-1.236299012	3
SRR8118996	1.227541876	-0.75192367	3
SRR8120419	1.236579624	-0.149938573	3
SRR8116077	1.021916076	-1.537226925	3
SRR8119667	1.888590775	-1.627821994	3
SRR8119154	1.429866152	-1.227099813	3
SRR8115687	0.999081246	-1.34483746	3
SRR8117108	0.999081246	-1.34483746	3
SRR8118843	0.987463451	-0.967127423	3
SRR8119592	1.468024527	-0.714687495	3
SRR8119395	1.581376678	-1.662396414	3
SRR8119095	2.146838258	-1.930031848	3
SRR8118799	1.817333763	-1.782330863	3
SRR8119368	2.174209863	-1.156873372	3
SRR8118564	0.751486772	-0.747887181	3
SRR8116429	1.184497648	-1.579368501	3
SRR8118583	1.718789939	-1.704942766	3
SRR8118870	0.86511334	-0.933248029	3
SRR8120115	1.815106658	-1.847828531	3
SRR8116445	0.780082946	-1.428388003	3
SRR8119145	2.611273373	-2.517385287	3
SRR8116422	1.998486532	-1.643637421	3
SRR8118805	1.244761599	-1.160166097	3
SRR8119740	1.889713337	-1.406415148	3
SRR8118899	1.56535745	-1.775360728	3
SRR8118838	2.219850306	-1.894451899	3
SRR8116288	2.101620739	-1.907515406	3
SRR8119328	2.397340513	-2.389516819	3
SRR8120520	0.695692746	-1.706790724	3
SRR8115708	0.980993073	-0.055179342	3
SRR8115899	1.177412225	-0.520300753	3
SRR8116330	1.71368452	-1.523356219	3
SRR8116462	2.290196672	-1.913953974	3
SRR8117181	1.177412225	-0.520300753	3
SRR8117204	1.71368452	-1.523356219	3
SRR8117230	0.980993073	-0.055179342	3
SRR8118606	0.884067611	-0.969083362	3
SRR8119238	1.861335483	-1.046326798	3
SRR8119499	1.270958541	-1.194097173	3
SRR8119501	1.606772921	-1.01497066	3
SRR8120646	1.983293669	-1.474584229	3
SRR8120891	1.314114231	-1.31943149	3
SRR8120900	1.885621026	-1.559263011	3
SRR8120901	1.677903262	-1.349493242	3
SRR8118607	0.591157558	-0.521227787	3
SRR8119370	1.353953142	-0.967241004	3
SRR8118818	1.812123153	-1.28014153	3
SRR8119326	1.389084906	-1.676437745	3
SRR8118917	0.944661943	-1.006216244	3
SRR8119788	1.467708891	-0.270254239	3
SRR8115922	2.006539	-2.442081091	3
SRR8120256	0.68215464	-0.766959953	3
SRR8120396	1.123803674	-0.28164707	3
SRR8119142	1.933258538	-2.014651022	3
SRR8118590	1.925732072	-1.977526268	3
SRR8115747	2.168066583	-1.846522222	3
SRR8118951	2.166394227	-2.629180498	3
SRR8119647	1.528147995	-1.492251527	3
SRR8120940	-0.537619483	-0.621954309	3
SRR8116155	2.28238722	-1.989876669	3
SRR8116277	1.593192876	-1.380118714	3
SRR8119646	0.763495671	-0.780379918	3
SRR8116585	1.027663039	-1.926466308	3
SRR8117207	1.027663039	-1.926466308	3
SRR8116244	0.745217411	-0.078243888	3
SRR8116117	1.924599279	-1.369277928	3
SRR8116174	2.017235681	-1.715956046	3
SRR8117098	1.924599279	-1.369277928	3
SRR8117253	2.017235681	-1.715956046	3
SRR8119115	1.342628777	-1.02706472	3
SRR8119131	1.23177066	-1.323518933	3
SRR8119367	0.552113336	-0.846833939	3
SRR8119449	1.881310093	-2.106629825	3
SRR8119648	1.519398569	-1.6582536	3
SRR8119725	1.731601383	-1.522499159	3
SRR8120318	0.923081373	-0.365683154	3
SRR8115698	0.044000721	-0.808962643	3
SRR8119633	1.804701846	-1.758556815	3
SRR8119784	0.659712255	-0.917825156	3
SRR8115670	2.961330525	-2.83721125	3
SRR8117075	2.961330525	-2.83721125	3
SRR8119175	1.928377172	-1.582098981	3
SRR8120228	1.937559548	-1.987598013	3
SRR8119693	1.5562685	-1.710230781	3
SRR8120921	1.489256682	-0.154663337	3
SRR8118897	0.885969052	0.090594711	3
SRR8119656	1.533114889	-1.662883433	3
SRR8119589	2.679537195	-2.439647698	3
SRR8118586	1.028238464	-0.578169466	3
SRR8118859	2.097331428	-1.986576611	3
SRR8116345	1.563571603	-1.695407178	3
SRR8118846	1.885706049	-1.446120801	3
SRR8120320	1.815908307	-1.978766984	3
SRR8115701	1.945475143	-1.207521008	3
SRR8119286	2.176466814	-1.727028325	3
SRR8119741	0.752067461	0.055791783	3
SRR8119727	-0.168134339	-1.121774717	3
SRR8120843	2.185144422	-2.036392605	3
SRR8116160	1.664816252	-2.040545373	3
SRR8117212	1.664816252	-2.040545373	3
SRR8119122	1.02926429	-0.25240133	3
SRR8120094	1.471458188	-1.422471652	3
SRR8120099	1.372978344	-0.823351733	3
SRR8120844	1.556989125	-1.891742101	3
SRR8120023	0.45473034	-1.35483909	3
SRR8120446	2.29821506	-2.003588935	3
SRR8119450	1.097077899	-0.924001693	3
SRR8118585	1.262093472	-0.712500911	3
SRR8115849	1.570681472	-1.251867753	3
SRR8115855	1.730369231	-1.581570829	3
SRR8116483	1.820260735	-1.772057257	3
SRR8117222	1.730369231	-1.581570829	3
SRR8118856	1.695066607	-1.961019056	3
SRR8119455	2.188660483	-2.117518936	3
SRR8119613	2.188836188	-2.184431132	3
SRR8119649	1.318050043	-1.789564396	3
SRR8119782	1.277994225	-1.371120537	3
SRR8120813	1.797443277	-1.974655384	3
SRR8119264	2.151544341	-2.268917477	3
SRR8119435	1.213997458	-1.570049172	3
SRR8120857	1.513473007	-0.659327514	3
SRR8118839	2.063618727	-1.632260659	3
SRR8115843	0.8822843	-1.355069463	3
SRR8120148	1.294600103	-1.99633971	3
SRR8116319	1.640144682	-1.290466986	3
SRR8118926	1.427760086	-1.082037821	3
SRR8115921	1.337906909	-1.621596117	3
SRR8119153	1.358127795	-1.349143061	3
SRR8115723	1.526214322	0.268939772	3
SRR8117131	1.526214322	0.268939772	3
SRR8116571	0.386672704	0.177121909	3
SRR8115691	1.940359717	-1.204202615	3
SRR8119072	0.764531084	-0.883959055	3
SRR8115798	1.355351656	-1.236798542	3
SRR8116210	1.317652493	-1.024764554	3
SRR8116610	1.702667769	-1.181748698	3
SRR8119678	1.937590529	-2.380096878	3
SRR8116049	1.729900991	-1.176498767	3
SRR8117154	1.729900991	-1.176498767	3
SRR8116035	2.031911272	-1.368762613	3
SRR8119744	2.284864902	-2.083933433	3
SRR8116430	2.332557667	-2.286329853	3
SRR8119021	1.653528907	-1.769196542	3
SRR8120474	1.45483705	-1.36105733	3
SRR8120495	1.073982089	-1.82331459	3
SRR8115746	2.406444353	-2.108003959	3
SRR8117143	2.406444353	-2.108003959	3
SRR8119413	2.35766912	-2.645735096	3
SRR8118857	2.371041419	-2.22108929	3
SRR8118930	1.429124698	-0.851486151	3
SRR8115445	0.369269075	-0.431491898	3
SRR8117178	0.369269075	-0.431491898	3
SRR8116065	1.148167635	0.329628809	3
SRR8119749	0.73709076	-0.731741202	3
SRR8118961	1.245276245	-0.324707	3
SRR8119322	1.738725844	-1.72495236	3
SRR8118932	1.014812624	-0.967470067	3
SRR8118858	1.805485925	-1.937733917	3
SRR8120969	2.285852316	-2.495141207	3
SRR8116009	1.367330048	-1.709065349	3
SRR8116099	1.15102403	-1.092281354	3
SRR8117244	1.15102403	-1.092281354	3
SRR8116526	0.76900402	-0.691599055	3
SRR8116611	2.639030715	-2.531293272	3
SRR8115702	0.360840553	-1.203346299	3
SRR8120019	1.664089159	-1.737548985	3
SRR8116289	1.695449982	-1.80490085	3
SRR8116499	2.355191442	-1.574904936	3
SRR8120788	1.437840513	-1.539402647	3
SRR8119597	1.992761692	-1.849814589	3
SRR8118476	0.593606827	-1.328333086	3
SRR8119069	2.030574932	-1.897485489	3
SRR8118595	0.789200374	-0.984670057	3
SRR8115838	0.708160937	-1.315855171	3
SRR8115952	1.545901425	-0.74510644	3
SRR8115811	0.310348108	-0.922833528	3
SRR10297031	0.041397722	-0.332387656	3
SRR10297431	1.630604857	-1.826409733	3
SRR10296887	0.076943046	-1.16750483	3
SRR10297273	1.18531504	-1.060794403	3
SRR10296967	2.140417781	-2.462851137	3
SRR10297198	0.226541686	-0.649596361	3
SRR10297114	0.421086902	-1.30418675	3
SRR10296939	0.103563014	-1.290069476	3
SRR10288963	0.499609782	-0.908973955	3
SRR10296955	0.041309839	-0.745811316	3
SRR10297347	1.137365676	-1.284802974	3
SRR10297291	0.579314723	-0.066324694	3
SRR10296903	1.058766449	-1.708355071	3
SRR10296971	1.933561785	-2.049617581	3
SRR10297221	0.495115793	0.437187097	3
SRR10297288	0.626090436	-1.305069216	3
SRR10297290	0.984897135	-0.075648653	3
SRR10297377	1.339804998	-1.447740911	3
SRR10297453	2.159874049	-1.886103584	3
SRR10297458	0.092890359	0.046468143	3
SRR10297459	0.813614214	0.38704036	3
SRR10289354	0.744111485	-0.978711692	3
SRR10296808	1.595531252	-1.391739967	3
SRR10297022	0.259306764	-0.76868257	3
SRR10297311	-0.070977243	-1.08406783	3
SRR10297464	-1.595172987	-0.788494121	3
SRR10296925	-0.383638942	-0.051330178	3
SRR10297001	1.835383591	-1.800945498	3
SRR10297181	0.429307137	-0.712874384	3
SRR10297342	0.116769533	-0.102081999	3
SRR10288956	1.847135297	-1.908396796	3
SRR10297033	0.467112628	0.169033774	3
SRR10297272	1.76535787	-1.772570289	3
SRR10297401	0.227531982	-0.890263766	3
SRR10289386	1.006026603	-1.502785029	3
SRR10297061	0.044408152	-0.202687381	3
SRR10297267	0.980074249	0.165622123	3
SRR10297394	1.484422781	-1.667656965	3
SRR10296923	0.28222126	-0.295998169	3
SRR10297450	0.874613435	-1.019951369	3
SRR10296863	0.245001729	-0.787904767	3
SRR10296857	0.78657728	-0.05433559	3
SRR10297443	0.48069574	-0.635244945	3
SRR10297277	1.207494881	-0.378206965	3
SRR10297472	0.330779072	-0.809758643	3
SRR10297062	-0.309305397	-0.322242013	3
SRR10297122	1.44494265	-1.53864996	3
SRR10297320	-0.257197479	-1.228251567	3
SRR10297406	0.533429696	-0.845738828	3
SRR10297099	1.609533574	-0.232148793	3
SRR10297387	0.216109905	0.373268164	3
SRR10296897	0.48960747	-0.035204149	3
SRR10297384	1.09675334	-1.224964765	3
SRR10297294	0.229634295	0.16285674	3
SRR10296924	-0.238762861	-0.602725893	3
SRR10297391	-0.230772116	-0.54561442	3
SRR10296803	-0.128168658	-0.656603775	3
SRR10297314	0.42977287	-0.696324004	3
SRR10297357	1.760733986	-1.551741923	3
SRR10289431	1.367037465	-1.170323719	3
SRR10288961	1.306129464	-0.518526141	3
SRR10297213	0.957934872	-1.559643892	3
SRR10296814	0.28503887	-1.102266649	3
SRR10297085	-0.234906033	-0.409805531	3
SRR10297016	0.388993287	-1.398190925	3
SRR10297004	1.026804746	-1.216322305	3
SRR10297130	0.200300711	-1.09539037	3
SRR10296949	-0.348611509	-0.311945336	3
SRR10288967	0.853161102	0.050864512	3
SRR10297174	0.013164449	-0.806146862	3
SRR10289373	2.052864753	-1.795396279	3
SRR10296974	-0.118712279	-0.332435284	3
SRR10297201	1.148451423	-1.13452936	3
SRR10297211	-0.196404739	-0.59880184	3
SRR10296834	0.355243826	-0.832352009	3
SRR10297087	-0.234397505	-0.574789778	3
SRR10297125	-0.393179302	-1.99256036	3
SRR10296889	-0.118775257	-0.648105753	3
SRR10296909	0.674482242	-0.825243528	3
SRR10297101	1.631033869	-2.101677408	3
SRR10297421	0.526562065	-0.57161759	3
SRR10296944	0.113416687	-0.901421765	3
SRR10297315	0.834557194	-1.784388153	3
SRR10297304	1.603713715	-1.250476027	3
SRR10297086	1.420135324	-1.907887438	3
SRR10296819	0.610527935	-1.310072999	3
SRR10297091	1.399297084	-0.799688152	3
SRR10297112	0.160728504	-0.882199426	3
SRR10297274	0.707281517	0.365416169	3
SRR10296858	0.938365154	-1.381621163	3
SRR10297268	1.362852427	-2.101511337	3
SRR10297284	1.488305101	-2.256842467	3
SRR10297260	1.082091668	-0.801390798	3
SRR10296901	0.018046786	-0.919877414	3
SRR10297226	0.090900008	0.003109946	3
SRR10296898	0.538632999	-1.304050117	3
SRR10289394	0.975857711	0.341123879	3
SRR10296838	0.422278248	-1.215210142	3
SRR10296928	0.433946024	-1.058137974	3
SRR10289430	0.69449227	-1.254081428	3
SRR10297350	0.215965517	0.394873447	3
SRR10297194	0.648013656	-0.526596488	3
SRR10297496	1.495155739	-0.284041698	3
SRR10297481	0.434747688	-1.119341134	3
SRR10297375	0.481372685	0.000209639	3
SRR10296840	0.828563729	-0.587520349	3
SRR10296851	1.227146957	-2.254022921	3
SRR10296930	1.333444695	-1.118667346	3
SRR10296976	2.092683062	-2.563833695	3
SRR10296981	2.150863224	-2.473257287	3
SRR10296983	2.142718886	-2.579472533	3
SRR10297064	0.739344849	-1.516402611	3
SRR10297182	0.732099933	-1.551957737	3
SRR10297331	1.102118881	-0.512619846	3
SRR10297480	1.932797884	-1.819475517	3
SRR10297489	1.020175379	-0.597924055	3
SRR10297035	0.36275584	-1.196179661	3
SRR10297176	1.209799383	-0.927860673	3
SRR10297003	1.425541688	-1.614285447	3
SRR10296882	1.656204054	-2.573489929	3
SRR10297456	0.385501374	-0.8105946	3
SRR10297193	-0.045807159	0.279167359	3
SRR10297162	0.093080231	-1.096770267	3
SRR10297222	0.238162822	-0.776843987	3
SRR10297278	1.144336071	-0.909147748	3
SRR10297437	0.551235551	0.047020219	3
SRR10297023	0.049979209	-0.769798578	3
SRR10296958	0.914894555	-2.072518021	3
SRR10296906	1.269506737	-2.395345076	3
SRR10296960	0.510618408	-1.505592701	3
SRR10297059	0.835477251	-1.983075103	3
SRR10296841	0.631240019	-1.157037114	3
SRR10297160	1.560470516	-1.623981673	3
SRR10296829	1.439400366	-1.864856817	3
SRR10297021	0.579221049	-0.740358299	3
SRR10296961	-0.130867969	-0.59765	3
SRR10297301	1.339441736	-1.361902338	3
SRR10296914	-0.058098618	-0.655942849	3
SRR10297163	0.08827171	-0.317605833	3
SRR10296953	0.288509367	-1.400824112	3
SRR10297123	1.079929948	-1.584806243	3
SRR10297189	1.227974962	-0.511780643	3
SRR10296970	-0.360467894	-0.111738416	3
SRR10297154	1.510478475	-1.824304533	3
SRR10297469	0.078669341	-0.642464738	3
SRR10296926	0.632432879	-1.127927866	3
SRR10296896	3.211466151	-2.693614523	3
SRR10296843	1.235702837	-2.391233579	3
SRR10297046	0.350037702	-0.045616477	3
SRR10297436	0.400318	-0.779147117	3
SRR10297305	0.316515233	-1.114664304	3
SRR10297275	0.759852284	-1.678003738	3
SRR10297135	-0.262466623	-0.550580934	3
SRR10297206	0.004412255	-0.355452429	3
SRR10297020	0.692109112	-1.106291232	3
SRR10297214	-0.268651233	-0.302312419	3
SRR10297143	0.61754185	-0.615593425	3
SRR10289364	1.977881517	-2.240367658	3
SRR10289432	0.738486239	-1.059066053	3
SRR10296992	-0.149759354	-0.327291557	3
SRR10297188	0.763017733	-0.861816884	3
SRR10297337	0.669785758	-0.241182454	3
SRR10288972	-0.379247263	-0.30363115	3
SRR10297053	0.696812714	-0.710963967	3
SRR10297381	0.604874069	0.192174395	3
SRR10297482	2.046852068	-1.790079341	3
SRR10296973	0.477995593	-0.759202258	3
SRR10296980	0.320557965	-0.096575001	3
SRR10297330	0.486411326	0.103890798	3
SRR10297462	1.454432043	-1.266004565	3
SRR10289398	1.490604104	-0.891402156	3
SRR10296860	1.589193195	-1.509156245	3
SRR10289410	0.865461828	-1.149244754	3
SRR10289361	1.508623888	-1.310371118	3
SRR10297396	2.034755609	-1.787198881	3
SRR10297343	1.002782887	-0.970345716	3
SRR10297080	0.516916163	-1.212295904	3
SRR10297465	1.687666623	-1.701845394	3
SRR10289366	0.930538116	-0.427479699	3
SRR10297205	1.196890528	-1.361698755	3
SRR10297488	2.076231707	-1.75892511	3
SRR10297302	-0.067438687	-0.589001582	3
SRR10297478	1.519623073	-1.72239473	3
SRR10296933	0.052060244	-0.49276523	3
SRR10289408	0.737224584	-0.438494866	3
SRR10297223	0.70020912	-0.794396987	3
SRR10297309	0.462492998	-0.665892028	3
SRR10296877	0.60353131	-0.743547602	3
SRR10289351	1.516107469	-1.004894041	3
SRR10296963	-0.229463705	-0.80026448	3
SRR10297500	1.7778159	-1.826243821	3
SRR10297324	1.252632598	-0.576229731	3
SRR10297225	0.934403365	-1.203299034	3
SRR10289393	0.184763314	-0.147271561	3
SRR10297455	1.062419956	-0.877840769	3
SRR10296962	-0.023491296	-1.199613014	3
SRR10297009	1.814467323	-1.516482532	3
SRR10296821	0.573751104	-1.469070137	3
SRR10297165	0.930178733	-1.480360323	3
SRR10297473	0.342412305	0.079110888	3
SRR10296966	1.699144194	-1.635805209	3
SRR10297155	0.444380144	0.214177116	3
SRR10289372	0.972930001	-0.160920203	3
SRR10297139	0.352162803	-1.051623423	3
SRR10297230	1.278259061	-1.440775298	3
SRR10297317	2.046701793	-1.874072736	3
SRR10297351	0.120404452	-0.134930636	3
SRR10297369	1.613760711	-1.588350348	3
SRR10297382	0.610681971	-0.784658183	3
SRR10296839	0.335995243	-0.824838696	3
SRR10297017	0.101685542	-0.362247578	3
SRR10297047	-0.291104908	-0.241459051	3
SRR10297220	0.730707482	-1.210364913	3
SRR10297265	-0.167759967	-0.145168287	3
SRR10296951	1.459094312	-1.955524136	3
SRR10297136	-0.136828714	0.081692449	3
SRR10296871	0.718807534	-0.845223273	3
SRR10296986	0.990016488	-1.396878466	3
SRR10297308	0.901722474	-0.290086528	3
SRR10297378	1.753230836	-1.501467125	3
SRR10297484	0.871286743	-0.869206159	3
SRR10297385	1.829446677	-1.564418561	3
SRR10297444	0.508127986	-1.001515393	3
SRR10289390	1.311086022	-1.19337893	3
SRR10297370	0.269759269	-0.895903896	3
SRR10297045	0.060270517	-0.025752954	3
SRR10297152	0.356999412	-0.65949979	3
SRR10297374	1.296113081	-0.885099582	3
SRR10297144	2.10716417	-1.792110848	3
SRR10297239	0.118036599	-0.328939866	3
SRR10297439	0.143140298	-0.58129225	3
SRR10297164	0.291827298	-0.934968913	3
SRR10297175	0.342020657	-1.426345206	3
SRR10297183	0.679715311	-1.811073704	3
SRR10297414	0.093952917	-0.86288336	3
SRR10289385	1.351193347	0.064406922	3
SRR10297200	0.027585499	-1.014682214	3
SRR10296818	0.561736103	-1.042825136	3
SRR10289376	0.706761933	-0.232369847	3
SRR10297232	1.396870443	-0.894200073	3
SRR10297486	1.644166887	-1.23240571	3
SRR10297241	1.886152109	-1.679819932	3
SRR10296904	0.107727198	-1.113613228	3
SRR10296978	0.171591393	-0.647396692	3
SRR10297131	-0.353239259	-0.904372577	3
SRR10297258	0.649732391	-1.3204794	3
SRR10297050	-0.325711147	-0.253669343	3
SRR10288955	1.645191206	-1.741254561	3
SRR10297067	1.377127642	-1.972683721	3
SRR10297166	0.905718443	-0.359435112	3
SRR10289377	1.075983687	-0.396237626	3
SRR10289400	1.92985071	-1.22361646	3
SRR10296950	1.714748088	-1.750714944	3
SRR10297075	0.742685674	-1.349432875	3
SRR10297076	0.049199571	-0.873255338	3
SRR10297078	0.342975155	-1.553723715	3
SRR10297173	-0.371776182	-1.244797841	3
SRR10297383	1.563095607	-1.536108783	3
SRR10297428	0.350154999	-0.250264316	3
SRR10288959	-0.032064812	-0.591569804	3
SRR10296876	-0.037432931	-0.525555411	3
SRR10297055	-0.010260082	-0.231264429	3
SRR10297501	0.830962379	-0.607034219	3
SRR10297186	0.475491058	-0.568090833	3
SRR10297215	0.839859548	-1.098750337	3
SRR10289421	0.666749004	-0.209175025	3
SRR10296867	0.293601068	-0.429186764	3
SRR10297233	1.64168962	-1.120486273	3
SRR10289414	2.059659462	-1.706425003	3
SRR10297360	0.375502192	-0.923900032	3
SRR10297333	0.223464959	-0.136251782	3
SRR10297244	2.518111754	-2.765114728	3
SRR10297145	1.594042892	-1.672112662	3
SRR10297168	1.942531491	-2.72526328	3
SRR10289429	0.512905867	-0.017755176	3
SRR10297126	0.57631229	-0.33695603	3
SRR10296880	1.377100245	-1.169898126	3
SRR10296931	1.81087226	-1.215704786	3
SRR10297269	2.092872269	-2.035221521	3
SRR10297093	1.286752163	-1.720061156	3
SRR10297276	0.890037339	-1.089557268	3
SRR10297410	1.011805832	-0.862933506	3
SRR10297070	0.562302831	-1.011822209	3
SRR10297153	0.639920236	-1.041925138	3
SRR10297177	2.052496337	-1.407979295	3
SRR10297477	0.92257791	-0.650354011	3
SRR10289412	2.248126259	-1.750762912	3
SRR10296919	2.251314349	-1.944505545	3
SRR10297000	0.913064584	0.124578426	3
SRR5079249	1.363462419	-0.073032491	3
SRR5079211	1.15427618	0.414307756	3
SRR5079025	1.51483439	0.079735489	3
SRR5079089	1.796182434	-0.697657419	3
SRR5079053	1.523521379	-1.232286855	3
SRR5078830	1.359256404	0.136007029	3
SRR5078878	2.321872431	-2.048977754	3
SRR5078985	1.118236388	-1.581875158	3
SRR5078581	1.06896922	-1.140004882	3
SRR5078604	1.749202163	-1.595098391	3
SRR5078638	1.078324326	-0.139550785	3
SRR5078670	1.375289013	0.114768588	3
SRR5078686	2.240895729	-1.955017108	3
SRR5078703	1.820898368	-1.755656891	3
SRR5078709	1.11473046	-0.254978701	3
SRR5078718	2.066263417	-1.668428909	3
SRR5078816	1.627244075	-0.316080064	3
SRR5078938	1.583652921	0.089532687	3
SRR5079066	1.054510848	0.342125785	3
SRR5079186	1.68783886	-0.679643522	3
SRR5079209	1.213953947	-0.445362125	3
SRR5079239	1.929325273	-1.858724003	3
SRR5078595	2.114398661	-1.294242801	3
SRR5078731	0.293666884	-0.608525136	3
SRR5078757	0.34755351	-0.549744348	3
SRR5078801	1.848306949	-1.216226526	3
SRR5078813	0.888923355	-2.73e-05	3
SRR5078814	1.417472086	0.369332985	3
SRR5078817	1.952897232	-1.481567665	3
SRR5078856	1.326976454	-1.102844956	3
SRR5079133	0.489601386	-0.729921043	3
SRR5079245	2.038452894	-1.798495458	3
SRR5078644	0.80589629	-1.460341314	3
SRR5078899	1.702582385	-1.80839588	3
SRR5078944	1.140432165	-0.539483674	3
SRR5079083	1.806108484	-1.671512376	3
SRR5079204	1.935093107	-0.953569484	3
SRR5079265	1.653683295	-0.665536071	3
SRR5078588	2.027841709	-1.885769641	3
SRR5078837	0.454447254	0.214864477	3
SRR5078851	1.094061106	0.219539413	3
SRR5078864	1.489977346	0.349889495	3
SRR5078928	0.354945284	0.219541686	3
SRR5078979	0.603214388	-1.142528993	3
SRR5078898	1.311408374	0.435952055	3
SRR5079055	1.957637546	-1.848711328	3
SRR5079062	1.280828193	-0.606663624	3
SRR5078683	2.311810512	-1.979725614	3
SRR5079009	1.572862926	-0.256881884	3
SRR5079034	0.873463022	-0.977953685	3
SRR5079063	0.201036714	-0.284608212	3
SRR5079010	0.621141859	-0.3601555	3
SRR5079065	1.772845858	-0.422185805	3
SRR5079237	1.576175464	-0.401101297	3
SRR5078846	1.258287005	-0.079878131	3
SRR5078866	1.733950655	-0.495063152	3
SRR5079067	1.21275482	-1.334360964	3
SRR5078897	1.183087864	-0.265597471	3
SRR5078729	2.149996959	-1.635880484	3
SRR5078775	0.758390383	-0.716075482	3
SRR5078723	0.324838657	-0.539294385	3
SRR5078793	1.551350515	0.308408671	3
SRR5079175	2.037759882	-1.257921381	3
SRR5078607	1.087985474	-0.418921852	3
SRR5078637	1.176420373	0.438507017	3
SRR5078815	1.606479995	-0.480968691	3
SRR5078706	2.018077875	-1.4080265	3
SRR5078810	1.10096321	-0.644480513	3
SRR5078617	1.834545292	-0.635305301	3
SRR5078922	0.252469406	-0.383987812	3
SRR5078824	0.843935379	-1.425181373	3
SRR5078836	-0.221636762	-0.379589683	3
SRR5078812	1.243517055	-0.758430118	3
SRR5078908	1.334054834	-0.04853755	3
SRR5078654	1.001438445	-0.933776975	3
SRR5078951	1.566471223	-0.116100596	3
SRR5078567	1.37618923	-0.339564507	3
SRR5078711	1.276300894	-0.581387189	3
SRR5078966	2.066651406	-1.380388382	3
