ID	CS1	CS2	CS3	group
SRR8120319	1.927897144	0.651542335	0.145368502	3
SRR8120328	2.283278571	0.847288791	0.357190565	3
SRR8120338	2.464723017	-2.54318147	1.169351041	3
SRR8120339	2.664534314	-5.658121868	1.956205494	4
SRR8120351	2.214025938	0.782855006	-0.218205546	3
SRR8120352	0.509753716	-3.854997401	1.716928911	4
SRR8120384	4.021959463	-0.295714961	0.61531054	3
SRR8120385	0.502427294	-2.968641823	0.556797853	4
SRR8120387	0.173221744	-4.299290221	-0.753834027	4
SRR8120388	0.821252883	-3.808656107	-0.426487467	4
SRR8120389	0.348980148	-4.776376271	0.752050786	4
SRR8120390	0.679665962	-3.39218753	-0.612933154	4
SRR8120393	2.276695134	0.532728489	0.978232538	3
SRR8120402	1.68563007	-0.164735075	-1.873666676	3
SRR8120407	2.524121487	0.888580752	1.100768417	3
SRR8120408	2.733757838	0.549651917	-0.746077458	3
SRR8120409	2.867893684	0.593100016	-0.961567533	3
SRR8120425	3.157196947	-1.822164853	1.023320688	3
SRR8120426	0.597249387	0.26625816	-0.918949601	3
SRR8120427	1.812595419	-0.216995648	-0.626405466	3
SRR8120428	1.235866914	0.579558712	0.238812412	3
SRR8120432	2.359441789	0.047344551	-0.867692711	3
SRR8120450	1.42489783	0.055856888	1.425664104	3
SRR8120458	1.86441397	0.314080073	-0.366950527	3
SRR8120461	2.117894281	0.151798151	-0.246358268	3
SRR8120463	1.845054627	0.172544811	0.102939843	3
SRR8120464	1.770130581	0.095753368	0.052366501	3
SRR8120497	0.220074317	-6.556073075	1.801091763	4
SRR8120498	0.643531702	-5.259624933	0.928348857	4
SRR8120507	2.425947971	0.520355561	-0.01492072	3
SRR8120516	2.525458014	0.365363743	-0.440138717	3
SRR8120521	2.85026323	0.220960381	-0.400729276	3
SRR8120531	1.167755811	-1.134911959	0.15934916	4
SRR8120558	1.833486206	-2.80155277	0.74547586	3
SRR8120559	2.955352236	-2.173392547	0.737274557	3
SRR8120564	1.900538629	-0.631156697	0.907012583	3
SRR8120565	3.14028561	-0.179695241	0.209177827	3
SRR8120572	1.835266537	-2.933790274	1.634764003	4
SRR8120581	1.543141249	0.732172039	0.997246786	3
SRR8120588	1.399907319	-0.595521138	-0.844697417	3
SRR8120601	1.899639562	0.639984934	-0.252519493	3
SRR8120602	3.360958964	0.541251617	-0.636345289	3
SRR8120603	2.416684361	-0.001728812	-0.887505316	3
SRR8120605	2.126083966	0.89370956	0.392038723	3
SRR8120609	2.230341804	0.639202662	-0.427340344	3
SRR8120619	1.396946407	-9.62497384	3.250916357	4
SRR8120622	1.409707879	-0.479580849	-2.044503496	3
SRR8120623	1.609475167	-1.165505228	1.01044791	3
SRR8120627	1.164011868	0.578104739	0.151067204	3
SRR8120628	1.478164601	1.04455005	-0.077305904	3
SRR8120630	0.763969692	0.344325431	-0.169297393	3
SRR8120632	1.279554208	0.737555122	1.09014385	3
SRR8120633	2.121775574	0.337685011	0.162808875	3
SRR8120653	2.747894431	0.291837074	-1.371902882	3
SRR8120655	1.106393146	0.518568489	-0.721372795	3
SRR8120657	0.351750468	-5.477500332	1.895005909	4
SRR8120664	1.233851262	0.723269231	0.403318149	3
SRR8120668	0.384922377	-2.815645163	-0.795198518	4
SRR8120683	0.760076411	-3.570080004	1.530292819	4
SRR8120685	-0.193442642	-2.702674288	0.682796983	4
SRR8120687	1.161522508	-2.833417505	1.115821423	4
SRR8120715	1.376228998	0.703668653	0.144955323	3
SRR8120718	1.668871819	0.018717116	-1.02217762	3
SRR8120723	3.455748254	0.133024917	-0.082340241	3
SRR8120724	2.918270502	0.801528259	0.336905859	3
SRR8120740	2.167837575	0.477614382	0.289342757	3
SRR8120749	2.155230581	0.778401582	-0.322653529	3
SRR8120756	1.456009646	-2.940403569	0.924161257	4
SRR8120760	1.156441038	-4.14631808	1.415071356	4
SRR8120766	2.461609635	0.304775506	-1.789184709	3
SRR8120767	1.933060684	0.268331308	-2.336288328	2
SRR8120770	1.688270896	0.349681193	-1.965294849	3
SRR8120771	2.049274827	-0.358552587	-0.436975303	3
SRR8120772	1.486474508	0.165976301	-0.935280825	3
SRR8120773	2.234278239	-0.04186265	-1.194247279	3
SRR8120776	1.211071124	-0.226638657	-0.345594607	3
SRR8120778	2.247599082	-0.182110903	-0.475501008	3
SRR8120785	4.065438815	-1.098335166	0.049371575	3
SRR8120789	0.125448816	-3.657176162	0.311549817	4
SRR8120805	2.215401598	0.530894055	0.193582283	3
SRR8120821	1.562474715	-0.290299804	0.340825867	3
SRR8120835	2.362364575	0.37498736	-0.172568597	3
SRR8120837	2.802549838	-0.194422996	-0.328410103	3
SRR8120841	2.416678443	0.653558778	0.540437512	3
SRR8120854	1.495246776	0.784473162	0.760232923	3
SRR8120861	2.241804583	-0.448649585	-0.605245414	3
SRR8120863	1.519062163	0.549569471	0.250434691	3
SRR8120866	2.876599626	0.597655636	0.390468408	3
SRR8120875	2.187644527	0.163432517	-0.529485707	3
SRR8120880	0.497037855	-0.649086795	-0.474649092	3
SRR8120883	-3.566127317	-0.551119283	-4.095640176	2
SRR8120890	2.227705171	0.472321431	-0.235763256	3
SRR8120902	0.590509611	-2.161799401	-0.128344866	4
SRR8120915	1.300207709	0.51488303	0.272957295	3
SRR8120916	2.152216028	0.717405228	0.524169183	3
SRR8120925	2.331566732	0.397131733	-0.026887274	3
SRR8120928	1.042245304	0.729638354	0.557496456	3
SRR8120929	3.007064743	0.498572539	-0.318663393	3
SRR8120930	1.984578756	0.753688077	0.346651313	3
SRR8120937	2.38630293	-0.179003174	0.641096701	3
SRR8120938	-1.555106556	-4.378589786	3.248260193	4
SRR8120939	-0.838601342	0.378422808	-1.367770982	2
SRR8120946	-0.850474493	-3.980963779	1.208513475	4
SRR8120948	1.963603869	-0.20900166	-0.247849208	3
SRR8120949	0.154674249	0.429193568	-1.741118547	2
SRR8120961	1.932148806	0.74236743	0.710832635	3
SRR8120963	1.955837484	0.802956555	0.598432529	3
SRR8120964	2.127503081	0.93194191	0.429002597	3
SRR8120992	1.014463839	-0.10160706	-1.293286394	3
SRR8120993	2.350506913	-0.14220356	0.378064533	3
SRR8120996	1.233226025	0.86899524	0.883008636	3
Twins.10A	0.565946882	-4.754932116	-1.5250516	4
Twins.10B	2.414179673	-4.384189029	-0.62138348	4
Twins.7A	0.592511002	0.183729567	0.227446716	3
Twins.7B	0.808063807	-1.201552395	-0.127033582	3
Twins.8A	0.962519073	-0.042991007	0.815729745	3
Twins.8B	1.214037261	0.415486665	0.84004511	3
