sub	type	month	num
sub119	2	12	6
sub12	2	1	6
sub12	2	2	6
sub12	2	5	6
sub12	2	7	6
sub12	3	9	6
sub12	4	13	6
sub120	1	1	6
sub120	2	2	6
sub120	2	4	6
sub120	2	7	6
sub120	1	9	6
sub120	2	12	6
sub127	2	1	6
sub127	2	3	6
sub127	2	4	6
sub127	2	6	6
sub127	2	10	6
sub127	1	12	6
sub128	2	1	6
sub128	2	3	6
sub128	2	5	6
sub128	2	7	6
sub128	2	10	6
sub128	2	13	6
sub130	2	1	6
sub130	2	3	6
sub130	3	5	6
sub130	3	7	6
sub130	3	10	6
sub130	2	12	6
sub132	2	1	6
sub132	2	3	6
sub132	2	4	6
sub132	2	6	6
sub132	2	10	6
sub132	2	12	6
sub134	1	1	6
sub134	2	3	6
sub134	2	5	6
sub134	2	6	6
sub134	2	9	6
sub134	2	13	6
sub135	2	1	6
sub135	2	2	6
sub135	2	4	6
sub135	2	6	6
sub135	2	9	6
sub135	3	13	6
sub136	2	1	6
sub136	2	3	6
sub136	2	4	6
sub136	2	6	6
sub136	2	9	6
sub136	2	12	6
sub138	2	1	6
sub138	2	2	6
sub138	2	5	6
sub138	2	7	6
sub138	2	10	6
sub138	2	12	6
sub139	2	1	6
sub139	2	2	6
sub139	2	5	6
sub139	2	7	6
sub139	2	10	6
sub139	2	12	6
sub14	1	1	6
sub14	2	2	6
sub14	1	5	6
sub14	1	7	6
sub14	2	10	6
sub14	2	12	6
sub15	2	1	6
sub15	2	3	6
sub15	2	5	6
sub15	2	7	6
sub15	2	10	6
sub15	3	13	6
sub18	2	1	6
sub18	2	2	6
sub18	2	4	6
sub18	2	6	6
sub18	2	10	6
sub18	2	12	6
sub20	2	1	6
sub20	2	3	6
sub20	2	5	6
sub20	2	6	6
sub20	2	10	6
sub20	2	13	6
sub22	1	1	6
sub22	2	3	6
sub22	2	5	6
sub22	1	7	6
sub22	2	10	6
sub22	1	12	6
sub23	2	1	6
sub23	2	2	6
sub23	1	5	6
sub23	1	7	6
sub23	2	10	6
sub23	2	13	6
sub24	2	1	6
sub24	2	2	6
sub24	2	4	6
sub24	2	6	6
sub24	2	10	6
sub24	2	12	6
sub25	2	1	6
sub25	2	2	6
sub25	2	5	6
sub25	2	7	6
sub25	2	10	6
sub25	2	12	6
sub29	2	1	6
sub29	2	2	6
sub29	2	5	6
sub29	2	6	6
sub29	2	10	6
sub29	2	12	6
sub3	2	1	6
sub3	2	2	6
sub3	2	5	6
sub3	2	7	6
sub3	2	10	6
sub3	2	12	6
sub30	1	1	6
sub30	2	2	6
sub30	2	4	6
sub30	2	7	6
sub30	2	10	6
sub30	2	12	6
sub32	2	1	6
sub32	2	3	6
sub32	2	4	6
sub32	2	7	6
sub32	2	10	6
sub32	3	13	6
sub34	1	1	6
sub34	2	2	6
sub34	2	4	6
sub34	2	7	6
sub34	2	10	6
sub34	2	13	6
sub37	2	1	6
sub37	2	3	6
sub37	2	5	6
sub37	2	7	6
sub37	2	10	6
sub37	2	12	6
sub39	2	1	6
sub39	2	3	6
sub39	2	4	6
sub39	2	7	6
sub39	2	10	6
sub39	3	13	6
sub4	2	1	6
sub4	2	2	6
sub4	2	5	6
sub4	2	7	6
sub4	2	10	6
sub4	2	13	6
sub41	2	1	6
sub41	2	2	6
sub41	2	5	6
sub41	2	7	6
sub41	1	10	6
sub41	1	12	6
sub42	2	1	6
sub42	2	3	6
sub42	2	4	6
sub42	2	7	6
sub42	2	10	6
sub42	2	12	6
sub43	2	1	6
sub43	2	2	6
sub43	2	5	6
sub43	2	7	6
sub43	2	10	6
sub43	3	12	6
sub44	2	1	6
sub44	2	2	6
sub44	2	5	6
sub44	2	7	6
sub44	2	10	6
sub44	2	13	6
sub46	1	1	6
sub46	1	2	6
sub46	3	5	6
sub46	2	7	6
sub46	2	10	6
sub46	3	12	6
sub48	1	1	6
sub48	2	2	6
sub48	2	4	6
sub48	2	6	6
sub48	2	10	6
sub48	2	12	6
sub49	2	1	6
sub49	2	2	6
sub49	2	5	6
sub49	2	6	6
sub49	2	9	6
sub49	2	12	6
sub5	2	1	6
sub5	2	2	6
sub5	2	5	6
sub5	1	6	6
sub5	2	10	6
sub5	2	12	6
sub50	1	1	6
sub50	2	3	6
sub50	2	4	6
sub50	2	7	6
sub50	2	10	6
sub50	3	12	6
sub52	2	1	6
sub52	2	2	6
sub52	2	5	6
sub52	2	7	6
sub52	2	10	6
sub52	4	13	6
sub53	2	1	6
sub53	2	3	6
sub53	2	5	6
sub53	2	6	6
sub53	2	10	6
sub53	2	12	6
sub58	1	1	6
sub58	2	2	6
sub58	2	5	6
sub58	2	6	6
sub58	2	10	6
sub58	2	12	6
sub59	2	1	6
sub59	2	2	6
sub59	2	5	6
sub59	2	7	6
sub59	2	10	6
sub59	2	12	6
sub60	1	1	6
sub60	2	3	6
sub60	2	5	6
sub60	2	6	6
sub60	2	10	6
sub60	2	13	6
sub61	1	1	6
sub61	1	3	6
sub61	1	5	6
sub61	2	7	6
sub61	2	10	6
sub61	2	12	6
sub63	1	1	6
sub63	2	2	6
sub63	1	5	6
sub63	2	6	6
sub63	2	10	6
sub63	3	13	6
sub64	1	1	6
sub64	2	3	6
sub64	2	5	6
sub64	2	6	6
sub64	2	10	6
sub64	2	12	6
sub65	1	1	6
sub65	2	3	6
sub65	2	5	6
sub65	2	6	6
sub65	2	9	6
sub65	3	12	6
sub67	1	1	6
sub67	2	2	6
sub67	2	4	6
sub67	1	7	6
sub67	2	10	6
sub67	2	12	6
sub68	1	1	6
sub68	1	3	6
sub68	2	5	6
sub68	2	7	6
sub68	2	10	6
sub68	2	13	6
sub69	1	1	6
sub69	2	2	6
sub69	2	4	6
sub69	2	7	6
sub69	3	10	6
sub69	3	12	6
sub7	2	1	6
sub7	1	3	6
sub7	2	4	6
sub7	2	7	6
sub7	1	10	6
sub7	1	12	6
sub71	2	1	6
sub71	2	2	6
sub71	2	4	6
sub71	2	7	6
sub71	1	9	6
sub71	2	13	6
sub72	1	1	6
sub72	2	2	6
sub72	2	4	6
sub72	2	6	6
sub72	2	9	6
sub72	2	13	6
sub76	2	1	6
sub76	1	3	6
sub76	2	4	6
sub76	2	7	6
sub76	2	10	6
sub76	2	12	6
sub77	2	1	6
sub77	2	2	6
sub77	2	4	6
sub77	2	6	6
sub77	2	9	6
sub77	2	13	6
sub78	2	1	6
sub78	2	3	6
sub78	2	4	6
sub78	2	6	6
sub78	2	9	6
sub78	2	12	6
sub8	1	1	6
sub8	2	2	6
sub8	2	5	6
sub8	2	7	6
sub8	1	10	6
sub8	2	13	6
sub80	2	1	6
sub80	2	2	6
sub80	2	5	6
sub80	2	7	6
sub80	2	10	6
sub80	2	12	6
sub81	2	1	6
sub81	2	3	6
sub81	2	5	6
sub81	2	6	6
sub81	2	9	6
sub81	3	13	6
sub82	1	1	6
sub82	2	2	6
sub82	2	4	6
sub82	2	7	6
sub82	2	10	6
sub82	1	12	6
sub83	1	1	6
sub83	2	2	6
sub83	2	4	6
sub83	2	7	6
sub83	2	10	6
sub83	2	13	6
sub84	2	1	6
sub84	2	3	6
sub84	2	5	6
sub84	2	7	6
sub84	2	10	6
sub84	2	12	6
sub85	1	1	6
sub85	1	3	6
sub85	1	4	6
sub85	2	7	6
sub85	2	10	6
sub85	2	12	6
sub87	2	1	6
sub87	2	2	6
sub87	2	4	6
sub87	2	7	6
sub87	2	9	6
sub87	3	13	6
sub88	1	1	6
sub88	2	2	6
sub88	2	4	6
sub88	2	7	6
sub88	2	10	6
sub88	1	12	6
sub89	2	1	6
sub89	2	2	6
sub89	2	4	6
sub89	1	7	6
sub89	3	10	6
sub89	2	12	6
sub90	1	1	6
sub90	2	2	6
sub90	2	4	6
sub90	2	6	6
sub90	2	10	6
sub90	2	12	6
sub91	3	1	6
sub91	1	2	6
sub91	3	4	6
sub91	2	7	6
sub91	2	10	6
sub91	2	12	6
sub93	2	1	6
sub93	2	2	6
sub93	2	3	6
sub93	2	5	6
sub93	2	6	6
sub93	2	10	6
sub96	1	1	6
sub96	2	2	6
sub96	2	5	6
sub96	2	7	6
sub96	2	10	6
sub96	2	12	6
sub97	1	1	6
sub97	2	2	6
sub97	2	4	6
sub97	2	6	6
sub97	2	10	6
sub97	3	13	6
sub99	2	1	6
sub99	2	2	6
sub99	2	4	6
sub99	2	7	6
sub99	2	9	6
sub99	2	12	6
T009717	2	1	6
T009717	2	4	6
T009717	2	10	6
T009717	2	11	6
T009717	3	13	6
T009717	3	17	6
T0101A	1	1	6
T0101A	1	2	6
T0101A	2	4	6
T0101A	2	5	6
T0101A	2	7	6
T0101A	2	8	6
T0171A	1	1	6
T0171A	1	2	6
T0171A	2	5	6
T0171A	2	7	6
T0171A	2	8	6
T0171A	2	9	6
T0181B	2	1	6
T0181B	2	2	6
T0181B	2	3	6
T0181B	2	5	6
T0181B	2	6	6
T0181B	2	8	6
E006871	3	2	6
E006871	3	4	6
E006871	3	10	6
E006871	3	14	6
E006871	3	22	6
E006871	3	36	6
E009667	2	2	6
E009667	3	8	6
E009667	2	11	6
E009667	3	19	6
E009667	3	23	6
E009667	3	30	6
E009676	2	2	6
E009676	3	8	6
E009676	3	18	6
E009676	3	19	6
E009676	2	23	6
E009676	3	29	6
E016148	1	2	6
E016148	2	5	6
E016148	2	8	6
E016148	3	19	6
E016148	3	22	6
E016148	3	28	6
E023535	3	2	6
E023535	3	4	6
E023535	3	14	6
E023535	3	16	6
E023535	3	19	6
E023535	3	28	6
E024646	3	2	6
E024646	3	5	6
E024646	2	12	6
E024646	3	13	6
E024646	3	18	6
E024646	3	22	6
E033156	3	2	6
E033156	3	9	6
E033156	3	11	6
E033156	4	15	6
E033156	3	19	6
E033156	3	23	6
N041	1	2	6
N041	1	3	6
N041	1	4	6
N041	2	7	6
N041	2	10	6
N041	3	17	6
T007748	1	2	6
T007748	1	4	6
T007748	3	18	6
T007748	3	19	6
T007748	3	23	6
T007748	2	29	6
T008025	3	2	6
T008025	1	3	6
T008025	3	5	6
T008025	3	11	6
T008025	3	19	6
T008025	3	29	6
T008247	3	2	6
T008247	3	4	6
T008247	3	15	6
T008247	3	20	6
T008247	3	23	6
T008247	3	28	6
T0119A	2	2	6
T0119A	2	4	6
T0119A	2	5	6
T0119A	2	7	6
T0119A	2	8	6
T0119A	1	9	6
T0125A	2	2	6
T0125A	1	4	6
T0125A	2	5	6
T0125A	2	7	6
T0125A	2	8	6
T0125A	2	9	6
T0143B	1	2	6
T0143B	1	4	6
T0143B	1	5	6
T0143B	1	6	6
T0143B	1	8	6
T0143B	1	9	6
T014827	2	2	6
T014827	2	5	6
T014827	1	7	6
T014827	3	22	6
T014827	3	29	6
T014827	3	35	6
T0157A	2	2	6
T0157A	2	4	6
T0157A	2	5	6
T0157A	2	6	6
T0157A	2	7	6
T0157A	2	8	6
T016234	2	2	6
T016234	2	3	6
T016234	2	11	6
T016234	3	15	6
T016234	4	17	6
T016234	3	20	6
T016812	3	2	6
T016812	3	8	6
T016812	4	17	6
T016812	4	20	6
T016812	4	23	6
T016812	4	29	6
T0171B	2	2	6
T0171B	2	3	6
T0171B	2	5	6
T0171B	2	7	6
T0171B	2	8	6
T0171B	2	9	6
T0178A	2	2	6
T0178A	2	3	6
T0178A	2	5	6
T0178A	2	6	6
T0178A	2	7	6
T0178A	3	9	6
T018343	3	2	6
T018343	3	13	6
T018343	3	17	6
T018343	3	19	6
T018343	3	23	6
T018343	3	29	6
T019850	2	2	6
T019850	2	5	6
T019850	2	8	6
T019850	2	11	6
T019850	3	16	6
T019850	3	20	6
E013394	3	3	6
E013394	3	4	6
E013394	3	10	6
E013394	3	20	6
E013394	3	22	6
E013394	3	30	6
E029310	3	3	6
E029310	3	8	6
E029310	3	13	6
E029310	3	16	6
E029310	3	19	6
E029310	3	23	6
T003355	3	3	6
T003355	3	5	6
T003355	3	15	6
T003355	3	19	6
T003355	3	24	6
T003355	3	28	6
T006266	3	3	6
T006266	3	5	6
T006266	3	10	6
T006266	3	17	6
T006266	3	20	6
T006266	3	23	6
T009909	2	3	6
T009909	2	5	6
T009909	2	8	6
T009909	1	11	6
T009909	3	23	6
T009909	3	29	6
T011454	3	3	6
T011454	2	13	6
T011454	3	17	6
T011454	3	20	6
T011454	3	23	6
T011454	3	29	6
E003251	3	4	6
E003251	3	6	6
E003251	3	7	6
E003251	3	9	6
E003251	3	12	6
E003251	3	16	6
E007303	3	4	6
E007303	3	10	6
E007303	3	17	6
E007303	3	20	6
E007303	3	22	6
E007303	3	29	6
E008643	1	4	6
E008643	1	11	6
E008643	3	17	6
E008643	3	20	6
E008643	3	23	6
E008643	4	36	6
E025671	3	4	6
E025671	3	11	6
E025671	3	13	6
E025671	3	16	6
E025671	3	19	6
E025671	3	28	6
T0140A	2	4	6
T0140A	2	5	6
T0140A	2	6	6
T0140A	2	7	6
T0140A	3	8	6
T0140A	2	9	6
E008241	3	5	6
E008241	3	8	6
E008241	3	11	6
E008241	3	12	6
E008241	3	19	6
E008241	3	24	6
E016870	3	5	6
E016870	3	8	6
E016870	3	15	6
E016870	3	16	6
E016870	3	18	6
E016870	3	28	6
T012138	3	5	6
T012138	3	9	6
T012138	2	17	6
T012138	4	20	6
T012138	4	23	6
T012138	4	29	6
T012389	3	5	6
T012389	4	17	6
T012389	4	20	6
T012389	4	23	6
T012389	4	29	6
T012389	4	36	6
P017743	2	6	6
P017743	2	7	6
P017743	1	8	6
P017743	3	11	6
P017743	3	12	6
P017743	3	13	6
T003353	3	6	6
T003353	3	14	6
T003353	3	17	6
T003353	3	20	6
T003353	3	23	6
T003353	4	28	6
T029687	1	6	6
T029687	1	8	6
T029687	3	11	6
T029687	4	14	6
T029687	4	17	6
T029687	4	20	6
E008437	3	7	6
E008437	3	11	6
E008437	3	17	6
E008437	3	20	6
E008437	3	22	6
E008437	3	29	6
P005342	2	7	6
P005342	1	8	6
P005342	2	9	6
P005342	2	12	6
P005342	2	13	6
P005342	2	14	6
P006862	2	7	6
P006862	3	9	6
P006862	2	13	6
P006862	3	18	6
P006862	3	21	6
P006862	3	24	6
P008723	2	7	6
P008723	2	8	6
P008723	1	9	6
P008723	3	14	6
P008723	3	16	6
P008723	3	20	6
P019222	2	7	6
P019222	2	8	6
P019222	1	9	6
P019222	3	10	6
P019222	1	11	6
P019222	1	12	6
E031941	1	8	6
E031941	1	11	6
E031941	4	14	6
E031941	3	17	6
E031941	3	20	6
E031941	3	29	6
P006035	2	8	6
P006035	2	9	6
P006035	3	12	6
P006035	3	13	6
P006035	3	17	6
P006035	3	19	6
T029922	2	8	6
T029922	2	11	6
T029922	3	15	6
T029922	3	17	6
T029922	3	20	6
T029922	3	23	6
T012312	3	9	6
T012312	3	14	6
T012312	3	18	6
T012312	3	21	6
T012312	3	23	6
T012312	3	29	6
E017715	2	12	6
E017715	3	13	6
E017715	3	17	6
E017715	3	19	6
E017715	3	22	6
E017715	3	30	6
E029796	4	13	6
E029796	4	17	6
E029796	4	20	6
E029796	4	22	6
E029796	4	28	6
E029796	4	36	6
P016497	4	13	6
P016497	3	14	6
P016497	3	15	6
P016497	4	17	6
P016497	2	18	6
P016497	3	19	6
C2b	1	1	5
C2b	2	2	5
C2b	2	4	5
C2b	2	6	5
C2b	2	7	5
C5	2	1	5
C5	2	2	5
C5	2	3	5
C5	1	4	5
C5	2	5	5
N001	1	1	5
N001	1	2	5
N001	1	3	5
N001	2	14	5
N001	3	17	5
N009	1	1	5
N009	1	2	5
N009	2	3	5
N009	1	12	5
N009	4	16	5
N020	1	1	5
N020	1	2	5
N020	1	3	5
N020	1	4	5
N020	3	15	5
N033	1	1	5
N033	1	2	5
N033	1	3	5
N033	1	7	5
N033	3	10	5
N036	1	1	5
N036	1	3	5
N036	1	10	5
N036	3	13	5
N036	3	15	5
N038	1	1	5
N038	1	2	5
N038	1	3	5
N038	1	4	5
N038	2	7	5
sub122	2	1	5
sub122	2	3	5
sub122	2	5	5
sub122	2	6	5
sub122	2	9	5
sub123	2	1	5
sub123	2	3	5
sub123	2	4	5
sub123	2	7	5
sub123	2	10	5
sub47	2	1	5
sub47	2	2	5
sub47	2	5	5
sub47	2	6	5
sub47	2	9	5
sub55	2	1	5
sub55	2	3	5
sub55	2	4	5
sub55	2	7	5
sub55	2	10	5
sub74	1	1	5
sub74	2	2	5
sub74	3	3	5
sub74	1	9	5
sub74	4	13	5
T0122A	2	1	5
T0122A	2	2	5
T0122A	2	4	5
T0122A	2	6	5
T0122A	2	8	5
T0127A	1	1	5
T0127A	2	3	5
T0127A	2	5	5
T0127A	2	6	5
T0127A	2	8	5
E025921	1	2	5
E025921	3	14	5
E025921	3	17	5
E025921	3	20	5
E025921	3	23	5
N010	1	2	5
N010	1	3	5
N010	1	7	5
N010	3	13	5
N010	3	15	5
N011	1	2	5
N011	1	7	5
N011	1	11	5
N011	4	14	5
N011	3	15	5
N014	1	2	5
N014	1	3	5
N014	3	9	5
N014	3	10	5
N014	3	12	5
N023	1	2	5
N023	1	3	5
N023	1	6	5
N023	3	14	5
N023	3	17	5
T005643	2	2	5
T005643	2	4	5
T005643	4	18	5
T005643	3	23	5
T005643	3	36	5
T005999	1	2	5
T005999	1	7	5
T005999	3	18	5
T005999	3	20	5
T005999	3	22	5
T0103B	1	2	5
T0103B	1	3	5
T0103B	1	5	5
T0103B	1	7	5
T0103B	1	9	5
T0108A	3	2	5
T0108A	2	3	5
T0108A	3	5	5
T0108A	2	7	5
T0108A	1	8	5
T0108B	2	2	5
T0108B	1	3	5
T0108B	2	5	5
T0108B	2	7	5
T0108B	1	8	5
T0122B	2	2	5
T0122B	2	4	5
T0122B	2	6	5
T0122B	2	7	5
T0122B	2	8	5
T0132A	2	2	5
T0132A	2	4	5
T0132A	2	5	5
T0132A	1	6	5
T0132A	2	8	5
T0132B	2	2	5
T0132B	2	4	5
T0132B	3	6	5
T0132B	3	8	5
T0132B	2	9	5
T0157B	2	2	5
T0157B	2	4	5
T0157B	2	6	5
T0157B	2	7	5
T0157B	2	8	5
T017419	3	2	5
T017419	3	14	5
T017419	3	17	5
T017419	3	20	5
T017419	3	23	5
T0180B	1	2	5
T0180B	2	3	5
T0180B	2	5	5
T0180B	2	7	5
T0180B	3	8	5
N024	1	3	5
N024	2	9	5
N024	2	10	5
N024	2	13	5
N024	3	16	5
T0140B	2	3	5
T0140B	2	5	5
T0140B	2	7	5
T0140B	1	8	5
T0140B	3	9	5
T0143A	1	3	5
T0143A	1	5	5
T0143A	1	6	5
T0143A	1	8	5
T0143A	1	9	5
T014575	3	3	5
T014575	2	9	5
T014575	3	14	5
T014575	3	17	5
T014575	3	18	5
T0180A	2	3	5
T0180A	2	5	5
T0180A	2	6	5
T0180A	2	7	5
T0180A	2	8	5
E005804	3	4	5
E005804	3	7	5
E005804	3	10	5
E005804	2	20	5
E005804	3	29	5
E015208	3	4	5
E015208	3	20	5
E015208	3	23	5
E015208	3	28	5
E015208	3	36	5
E030933	3	4	5
E030933	3	11	5
E030933	3	14	5
E030933	2	17	5
E030933	3	22	5
T012121	2	4	5
T012121	3	15	5
T012121	3	19	5
T012121	3	24	5
T012121	3	29	5
P007857	2	5	5
P007857	2	6	5
P007857	2	8	5
P007857	2	9	5
P007857	2	11	5
T012374	2	5	5
T012374	3	14	5
T012374	3	17	5
T012374	3	20	5
T012374	3	23	5
T016811	3	5	5
T016811	3	13	5
T016811	3	16	5
T016811	3	23	5
T016811	3	28	5
E004781	1	7	5
E004781	3	11	5
E004781	3	20	5
E004781	2	23	5
E004781	3	29	5
P014605	2	7	5
P014605	2	9	5
P014605	4	15	5
P014605	3	16	5
P014605	3	17	5
P017255	2	7	5
P017255	2	8	5
P017255	3	10	5
P017255	3	12	5
P017255	3	13	5
T023909	3	7	5
T023909	3	11	5
T023909	2	16	5
T023909	3	20	5
T023909	3	22	5
E032745	3	8	5
E032745	3	10	5
E032745	4	17	5
E032745	4	20	5
E032745	4	23	5
P008119	2	8	5
P008119	1	9	5
P008119	2	11	5
P008119	2	13	5
P008119	2	15	5
T004341	3	8	5
T004341	3	11	5
T004341	3	19	5
T004341	3	20	5
T004341	3	23	5
T005507	3	9	5
T005507	3	11	5
T005507	4	27	5
T005507	4	28	5
T005507	4	36	5
P008543	2	10	5
P008543	3	12	5
P008543	3	14	5
P008543	3	15	5
P008543	3	16	5
E007743	3	11	5
E007743	3	17	5
E007743	3	20	5
E007743	3	22	5
E007743	3	29	5
P020861	3	13	5
P020861	3	14	5
P020861	3	15	5
P020861	3	16	5
P020861	3	17	5
P001307	3	14	5
P001307	3	15	5
P001307	3	21	5
P001307	3	22	5
P001307	3	23	5
T014800	3	14	5
T014800	3	16	5
T014800	3	21	5
T014800	3	23	5
T014800	3	29	5
T019021	2	14	5
T019021	3	17	5
T019021	3	20	5
T019021	3	23	5
T019021	3	29	5
P010936	3	15	5
P010936	3	17	5
P010936	3	18	5
P010936	3	24	5
P010936	3	28	5
T014197	3	15	5
T014197	3	17	5
T014197	3	20	5
T014197	3	23	5
T014197	3	29	5
N002	1	1	4
N002	1	2	4
N002	1	3	4
N002	2	7	4
N003	1	1	4
N003	1	2	4
N003	1	3	4
N003	2	7	4
N004	1	1	4
N004	1	2	4
N004	2	7	4
N004	1	11	4
N019	1	1	4
N019	1	2	4
N019	3	7	4
N019	3	11	4
N027	2	1	4
N027	1	2	4
N027	2	3	4
N027	3	10	4
N030	1	1	4
N030	1	2	4
N030	3	11	4
N030	3	14	4
PT11301	1	1	4
PT11301	3	2	4
PT11301	3	5	4
PT11301	3	12	4
PT12121	1	1	4
PT12121	1	2	4
PT12121	1	5	4
PT12121	1	9	4
sub101	1	1	4
sub101	2	3	4
sub101	2	4	4
sub101	2	7	4
sub126	2	1	4
sub126	2	2	4
sub126	2	5	4
sub126	2	13	4
sub137	2	1	4
sub137	3	7	4
sub137	3	10	4
sub137	3	13	4
sub27	1	1	4
sub27	1	2	4
sub27	2	4	4
sub27	2	13	4
sub31	2	1	4
sub31	2	3	4
sub31	2	10	4
sub31	2	12	4
sub51	1	1	4
sub51	2	2	4
sub51	1	9	4
sub51	2	12	4
sub56	2	1	4
sub56	2	2	4
sub56	2	5	4
sub56	2	8	4
sub57	2	1	4
sub57	2	2	4
sub57	2	5	4
sub57	2	7	4
sub73	2	1	4
sub73	2	2	4
sub73	2	9	4
sub73	2	12	4
sub86	2	1	4
sub86	2	3	4
sub86	2	10	4
sub86	2	13	4
T007750	1	1	4
T007750	3	11	4
T007750	3	13	4
T007750	4	20	4
T0173A	1	1	4
T0173A	2	7	4
T0173A	2	8	4
T0173A	2	9	4
E002473	1	2	4
E002473	3	13	4
E002473	3	17	4
E002473	3	28	4
N013	1	2	4
N013	1	4	4
N013	1	10	4
N013	3	13	4
N016	1	2	4
N016	1	4	4
N016	2	5	4
N016	3	16	4
N021	1	2	4
N021	1	3	4
N021	1	7	4
N021	3	17	4
T003745	1	2	4
T003745	2	5	4
T003745	3	11	4
T003745	3	14	4
T0186A	2	2	4
T0186A	2	4	4
T0186A	2	6	4
T0186A	1	7	4
E025830	3	3	4
E025830	3	5	4
E025830	3	6	4
E025830	3	11	4
E034324	3	3	4
E034324	3	5	4
E034324	3	10	4
E034324	2	16	4
T0127B	2	3	4
T0127B	2	5	4
T0127B	2	7	4
T0127B	2	8	4
P010313	2	4	4
P010313	1	5	4
P010313	3	6	4
P010313	3	7	4
T008246	2	4	4
T008246	2	11	4
T008246	2	17	4
T008246	2	19	4
T0103A	1	4	4
T0103A	1	5	4
T0103A	1	7	4
T0103A	1	9	4
T013431	2	4	4
T013431	3	11	4
T013431	3	14	4
T013431	3	19	4
E007980	3	5	4
E007980	3	8	4
E007980	3	11	4
E007980	4	20	4
E004080	3	6	4
E004080	1	7	4
E004080	3	11	4
E004080	3	22	4
E003393	3	7	4
E003393	3	8	4
E003393	3	10	4
E003393	3	19	4
P023918	2	7	4
P023918	1	10	4
P023918	1	12	4
P023918	3	13	4
T028183	2	8	4
T028183	3	15	4
T028183	3	17	4
T028183	3	20	4
P000675	1	9	4
P000675	2	11	4
P000675	2	12	4
P000675	3	13	4
E026343	3	11	4
E026343	3	16	4
E026343	3	19	4
E026343	3	22	4
T002534	3	11	4
T002534	3	23	4
T002534	3	24	4
T002534	3	29	4
T009280	3	11	4
T009280	3	14	4
T009280	3	20	4
T009280	3	23	4
E019160	3	13	4
E019160	3	16	4
E019160	3	20	4
E019160	3	29	4
T011676	3	14	4
T011676	3	17	4
T011676	3	20	4
T011676	4	23	4
E011459	3	19	4
E011459	3	22	4
E011459	3	29	4
E011459	3	36	4
E014953	3	19	4
E014953	3	22	4
E014953	3	28	4
E014953	3	35	4
E015991	4	19	4
E015991	4	22	4
E015991	4	30	4
E015991	4	35	4
P019854	3	19	4
P019854	3	20	4
P019854	3	23	4
P019854	3	24	4
T007404	3	20	4
T007404	3	24	4
T007404	3	29	4
T007404	3	36	4
